Numero de Pedido;Sucursal;Fecha de Pedido;Monto bruto de la venta;Descuento comercial neto otorgado x PeYa;Descuento otorgado por el local;Cupon otorgado por el local;Desc. neto otorgado por Peya a usuarios;Descuentos neto por Retiro en el local;Descuento por Comodín pago por el local;Envío a cargo del local;Monto neto de la Venta ($);Descuentos PedidosYa a cobrar ($);Monto comisionable Servicios PedidosYa;Servicio Ventas PedidosYA (%);Servicio Logística PedidosYA (%);Servicio Ventas PedidoYa ($);Servicio Logística PedidosYa ($);Monto venta + envió cobrado por el local;Descuento tarifa de servicio al cliente;Pedido con Comodin;Método de pago;Cobrado por;Método de entrega
1851866772;2docemarket;6/1/2026;26.52;0;0;0;0;0;0;0;26.52;0;26.52;5.00%;5.00%;1.33;1.33;26.52;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1851860807;2docemarket;6/1/2026;35.15;0;0;0;0;0;0;0;35.15;0;35.15;5.00%;5.00%;1.76;1.76;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1851873056;2docemarket;6/1/2026;17.5;0;0;0;0;0;0;0;17.5;0;17.5;5.00%;5.00%;0.88;0.88;17.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1851919509;2docemarket;6/1/2026;3.21;0;0;0;0;0;0;0;3.21;0;3.21;5.00%;5.00%;0.16;0.16;3.21;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852036302;2docemarket;6/1/2026;5.5;0;0;0;0;0;0;0;5.5;0;5.5;5.00%;5.00%;0.28;0.28;5.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852160237;2docemarket;6/1/2026;3.8;0;0;0;0;0;0;0;3.8;0;3.8;5.00%;5.00%;0.19;0.19;3.8;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852165459;2docemarket;6/1/2026;7.01;0;0;0;1.47;0;0;0;5.31;1.7;7.01;5.00%;5.00%;0.35;0.35;5.31;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852196193;2docemarket;6/1/2026;8.58;0;0;0;0;0;0;0;8.58;0;8.58;5.00%;5.00%;0.43;0.43;8.58;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852243519;2docemarket;6/1/2026;5.57;0;0;0;0;0;0;0;5.57;0;5.57;5.00%;5.00%;0.28;0.28;5.57;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852763385;2docemarket;7/1/2026;59.64;0;0;0;0;0;0;0;59.64;0;59.64;5.00%;5.00%;2.98;2.98;59.64;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852766781;2docemarket;7/1/2026;5.5;0;0;0;4.41;0;0;0;0.39;5.11;5.5;5.00%;5.00%;0.28;0.28;0.39;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852843851;2docemarket;7/1/2026;10;0;0;0;8.62;0;0;0;0;10;10;5.00%;5.00%;0.5;0.5;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1852947005;2docemarket;7/1/2026;15;0;0;0;0;0;0;0;15;0;15;5.00%;5.00%;0.75;0.75;15;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852912650;2docemarket;7/1/2026;35;0;0;0;0;0;0;0;35;0;35;5.00%;5.00%;1.75;1.75;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1852992768;2docemarket;7/1/2026;14.01;0;0;0;0;0;0;0;14.01;0;14.01;5.00%;5.00%;0.7;0.7;14.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853078263;2docemarket;7/1/2026;52.82;0;0;0;0;0;0;0;52.82;0;52.82;5.00%;5.00%;2.64;2.64;52.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853084566;2docemarket;7/1/2026;27.84;0;0;0;0;0;0;0;27.84;0;27.84;5.00%;5.00%;1.39;1.39;27.84;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853087077;2docemarket;7/1/2026;47.49;0;0;0;0;0;0;0;47.49;0;47.49;5.00%;5.00%;2.37;2.37;47.49;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853087316;2docemarket;7/1/2026;14.5;0;0;0;0;0;0;0;14.5;0;14.5;5.00%;5.00%;0.73;0.73;14.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853132174;2docemarket;7/1/2026;7.2;0;0;0;0;0;0;0;7.2;0;7.2;5.00%;5.00%;0.36;0.36;7.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853896609;2docemarket;8/1/2026;14.04;0;0;0;0;0;0;0;14.04;0;14.04;5.00%;5.00%;0.7;0.7;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1853935973;2docemarket;8/1/2026;11.4;0;0;0;0;0;0;0;11.4;0;11.4;5.00%;5.00%;0.57;0.57;11.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1853967144;2docemarket;8/1/2026;39.5;0;0;0;1.87;0;0;0;37.33;2.17;39.5;5.00%;5.00%;1.98;1.98;37.33;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854044323;2docemarket;8/1/2026;9.11;0;0;0;0;0;0;0;9.11;0;9.11;5.00%;5.00%;0.46;0.46;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1854106510;2docemarket;8/1/2026;18.88;0;0;0;0;0;0;0;18.88;0;18.88;5.00%;5.00%;0.94;0.94;18.88;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854135391;2docemarket;8/1/2026;12.71;0;0;0;4.95;0;0;0;6.97;5.74;12.71;5.00%;5.00%;0.64;0.64;6.97;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854249590;2docemarket;8/1/2026;25;0;0;0;0;0;0;0;25;0;25;5.00%;5.00%;1.25;1.25;25;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854271165;2docemarket;8/1/2026;16.01;0;0;0;0;0;0;0;16.01;0;16.01;5.00%;5.00%;0.8;0.8;16.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854272039;2docemarket;8/1/2026;51.5;0;0;0;4.5;0;0;0;46.28;5.22;51.5;5.00%;5.00%;2.58;2.58;46.28;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854272138;2docemarket;8/1/2026;6.84;0;0;0;0;0;0;0;6.84;0;6.84;5.00%;5.00%;0.34;0.34;6.84;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854786300;2docemarket;9/1/2026;10.68;0;0;0;0;0;0;0;10.68;0;10.68;5.00%;5.00%;0.53;0.53;10.68;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1854935458;2docemarket;9/1/2026;7.6;0;0;0;0;0;0;0;7.6;0;7.6;5.00%;5.00%;0.38;0.38;7.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1855018591;2docemarket;9/1/2026;3.51;0;0;0;0;0;0;0;3.51;0;3.51;5.00%;5.00%;0.18;0.18;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1855039653;2docemarket;9/1/2026;8.16;0;0;0;0;0;0;0;8.16;0;8.16;5.00%;5.00%;0.41;0.41;8.16;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1855152291;2docemarket;9/1/2026;13.9;0;0;0;0;0;0;0;13.9;0;13.9;5.00%;5.00%;0.7;0.7;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1855339082;2docemarket;9/1/2026;7.01;0;0;0;0;0;0;0;7.01;0;7.01;5.00%;5.00%;0.35;0.35;7.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1855340106;2docemarket;9/1/2026;80;0;0;0;0;0;0;0;80;0;80;5.00%;5.00%;4;4;80;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1855371799;2docemarket;9/1/2026;23.07;0;0;0;0;0;0;0;23.07;0;23.07;5.00%;5.00%;1.15;1.15;23.07;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1855384906;2docemarket;9/1/2026;15;0;0;0;0;0;0;0;15;0;15;5.00%;5.00%;0.75;0.75;15;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1856057406;2docemarket;10/1/2026;7.2;0;0;0;0;0;0;0;7.2;0;7.2;5.00%;5.00%;0.36;0.36;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1856057295;2docemarket;10/1/2026;11.51;0;0;0;0;0;0;0;11.51;0;11.51;5.00%;5.00%;0.58;0.58;11.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1856300078;2docemarket;10/1/2026;20;0;0;0;16.47;0;0;0;0.9;19.1;20;5.00%;5.00%;1;1;0.9;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1856365466;2docemarket;10/1/2026;5.5;0;0;0;0;0;0;0;5.5;0;5.5;5.00%;5.00%;0.28;0.28;5.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1856428492;2docemarket;10/1/2026;23.32;0;0;0;0;0;0;0;23.32;0;23.32;5.00%;5.00%;1.17;1.17;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1856532787;2docemarket;10/1/2026;13.93;0;0;0;0;0;0;0;13.93;0;13.93;5.00%;5.00%;0.7;0.7;13.93;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1856625085;2docemarket;10/1/2026;48.34;0;0;0;7.35;0;0;0;39.82;8.52;48.34;5.00%;5.00%;2.42;2.42;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1856633806;2docemarket;10/1/2026;17.25;0;0;0;0;0;0;0;17.25;0;17.25;5.00%;5.00%;0.86;0.86;17.25;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857368059;2docemarket;11/1/2026;7.34;0;0;0;0;0;0;0;7.34;0;7.34;5.00%;5.00%;0.37;0.37;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1857505394;2docemarket;11/1/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1857511063;2docemarket;11/1/2026;26.42;0;0;0;0;0;0;0;26.42;0;26.42;5.00%;5.00%;1.32;1.32;26.42;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857602772;2docemarket;11/1/2026;8.91;0;0;0;1.56;0;0;0;7.1;1.81;8.91;5.00%;5.00%;0.45;0.45;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1857699846;2docemarket;11/1/2026;7.81;0;0;0;0;0;0;0;7.81;0;7.81;5.00%;5.00%;0.39;0.39;7.81;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857802495;2docemarket;11/1/2026;28.51;0;0;0;0;0;0;0;28.51;0;28.51;5.00%;5.00%;1.43;1.43;28.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857803600;2docemarket;11/1/2026;62.29;0;0;0;0;0;0;0;62.29;0;62.29;5.00%;5.00%;3.11;3.11;62.29;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857806399;2docemarket;11/1/2026;12.8;0;0;0;0.18;0;0;0;12.59;0.21;12.8;5.00%;5.00%;0.64;0.64;12.59;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857809341;2docemarket;11/1/2026;51.58;0;0;0;0;0;0;0;51.58;0;51.58;5.00%;5.00%;2.58;2.58;51.58;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857809435;2docemarket;11/1/2026;23.51;0;0;0;0;0;0;0;23.51;0;23.51;5.00%;5.00%;1.18;1.18;23.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857839460;2docemarket;11/1/2026;6.85;0;0;0;0;0;0;0;6.85;0;6.85;5.00%;5.00%;0.34;0.34;6.85;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857841962;2docemarket;11/1/2026;5.5;0;0;0;0;0;0;0;5.5;0;5.5;5.00%;5.00%;0.28;0.28;5.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857842015;2docemarket;11/1/2026;11.98;0;0;0;0;0;0;0;11.98;0;11.98;5.00%;5.00%;0.6;0.6;11.98;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1857850115;2docemarket;11/1/2026;36.4;0;0;0;0;0;0;0;36.4;0;36.4;5.00%;5.00%;1.82;1.82;36.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1852169882;Cafein - Las Mercedes;6/1/2026;24;0;5;0;0;0;7;0;19;0;12;5.00%;20.00%;0.6;2.4;0;0;Si;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1858648041;2docemarket;12/1/2026;16.01;0;0;0;1.23;0;0;0;14.58;1.43;16.01;5.00%;5.00%;0.8;0.8;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1858786193;2docemarket;12/1/2026;6.97;0;0;0;0;0;0;0;6.97;0;6.97;5.00%;5.00%;0.35;0.35;6.97;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859003732;2docemarket;12/1/2026;83.5;0;0;0;3.63;0;0;0;79.29;4.21;83.5;5.00%;5.00%;4.18;4.18;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1859044560;2docemarket;12/1/2026;5.31;0;0;0;0;0;0;0;5.31;0;5.31;5.00%;5.00%;0.27;0.27;5.31;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859061868;2docemarket;12/1/2026;5.11;0;0;0;0;0;0;0;5.11;0;5.11;5.00%;5.00%;0.26;0.26;5.11;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859050322;2docemarket;12/1/2026;55.82;0;0;0;0;0;0;0;55.82;0;55.82;5.00%;5.00%;2.79;2.79;55.82;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859089512;2docemarket;12/1/2026;36;0;0;0;0;0;0;0;36;0;36;5.00%;5.00%;1.8;1.8;36;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859217070;2docemarket;12/1/2026;16;0;0;0;0;0;0;0;16;0;16;5.00%;5.00%;0.8;0.8;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1859339127;2docemarket;12/1/2026;2.9;0;0;0;2.5;0;0;0;0;2.9;2.9;5.00%;5.00%;0.15;0.15;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859361460;2docemarket;12/1/2026;43.88;0;0;0;0;0;0;0;43.88;0;43.88;5.00%;5.00%;2.19;2.19;43.88;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859595673;2docemarket;12/1/2026;3.35;0;0;0;0;0;0;0;3.35;0;3.35;5.00%;5.00%;0.17;0.17;3.35;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859614611;2docemarket;12/1/2026;6;0;0;0;0;0;0;0;6;0;6;5.00%;5.00%;0.3;0.3;6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859614740;2docemarket;12/1/2026;12.9;0;0;0;0;0;0;0;12.9;0;12.9;5.00%;5.00%;0.65;0.65;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1859600847;2docemarket;12/1/2026;10.31;0;0;0;0;0;0;0;10.31;0;10.31;5.00%;5.00%;0.52;0.52;10.31;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859616816;2docemarket;12/1/2026;5.56;0;0;0;1.03;0;0;0;4.37;1.19;5.56;5.00%;5.00%;0.28;0.28;4.37;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859664068;2docemarket;12/1/2026;7.49;0;0;0;0;0;0;0;7.49;0;7.49;5.00%;5.00%;0.37;0.37;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1859679355;2docemarket;12/1/2026;33.32;0;0;0;0;0;0;0;33.32;0;33.32;5.00%;5.00%;1.67;1.67;33.32;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859665040;2docemarket;12/1/2026;9.51;0;0;0;0;0;0;0;9.51;0;9.51;5.00%;5.00%;0.48;0.48;9.51;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859665135;2docemarket;12/1/2026;24.02;0;0;0;0;0;0;0;24.02;0;24.02;5.00%;5.00%;1.2;1.2;24.02;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859715890;2docemarket;12/1/2026;3.6;0;0;0;0;0;0;0;3.6;0;3.6;5.00%;5.00%;0.18;0.18;3.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1859734508;2docemarket - 24hrs;12/1/2026;2.38;0;0;0;0;0;0;-0.7;2.38;0;3.08;5.00%;0.00%;0.15;0;3.08;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1859719806;2docemarket - 24hrs;12/1/2026;3.8;0;0;0;0;0;0;-0.5;3.8;0;4.3;5.00%;0.00%;0.22;0;4.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1859736402;2docemarket - 24hrs;12/1/2026;9.95;0;0;0;0;0;0;-0.5;9.95;0;10.45;5.00%;0.00%;0.52;0;10.45;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1859736582;2docemarket - 24hrs;12/1/2026;3.8;0;0;0;0;0;0;-0.7;3.8;0;4.5;5.00%;0.00%;0.23;0;4.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1859795510;2docemarket - 24hrs;13/1/2026;8.96;0;0;0;0;0;0;-0.4;8.96;0;9.36;5.00%;0.00%;0.47;0;9.36;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1859781524;2docemarket - 24hrs;13/1/2026;6.05;0;0;0;0;0;0;-0.7;6.05;0;6.75;5.00%;0.00%;0.34;0;6.75;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1859850590;2docemarket - 24hrs;13/1/2026;17.17;0;0;0;4.92;0;0;0;11.46;5.71;17.87;5.00%;0.00%;0.89;0;0;0;No;Pago en la aplicación;PedidosYa;Envío de tu local
1859851091;2docemarket;13/1/2026;19.61;0;0;0;0;0;0;0;19.61;0;19.61;5.00%;5.00%;0.98;0.98;19.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860017365;2docemarket;13/1/2026;25.61;0;0;0;0;0;0;0;25.61;0;25.61;5.00%;5.00%;1.28;1.28;25.61;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860167320;2docemarket;13/1/2026;39.97;0;0;0;0;0;0;0;39.97;0;39.97;5.00%;5.00%;2;2;39.97;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860191623;2docemarket;13/1/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1860283074;2docemarket;13/1/2026;10.09;0;0;0;0;0;0;0;10.09;0;10.09;5.00%;5.00%;0.5;0.5;10.09;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860325155;2docemarket;13/1/2026;13.68;0;0;0;3.98;0;0;0;9.06;4.62;13.68;5.00%;5.00%;0.68;0.68;9.06;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860325837;2docemarket;13/1/2026;3.01;0;0;0;0;0;0;0;3.01;0;3.01;5.00%;5.00%;0.15;0.15;3.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860402752;2docemarket;13/1/2026;35.91;0;0;0;0;0;0;0;35.91;0;35.91;5.00%;5.00%;1.8;1.8;35.91;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860422563;2docemarket;13/1/2026;3.8;0;0;0;0;0;0;0;3.8;0;3.8;5.00%;5.00%;0.19;0.19;0;0;No;Pago fuera de la aplicación;PedidosYa;Envío de PedidosYa
1860423497;2docemarket;13/1/2026;19.66;0;0;0;5.7;0;0;0;13.05;6.61;19.66;5.00%;5.00%;0.98;0.98;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1860409563;2docemarket;13/1/2026;31.94;0;0;0;27.53;0;0;0;0;31.94;31.94;5.00%;5.00%;1.6;1.6;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860451728;2docemarket;13/1/2026;30;0;0;0;0;0;0;0;30;0;30;5.00%;5.00%;1.5;1.5;30;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860453258;2docemarket;13/1/2026;84.12;0;0;0;0;0;0;0;84.12;0;84.12;5.00%;5.00%;4.21;4.21;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1860508377;2docemarket;13/1/2026;11.05;0;0;0;0;0;0;0;11.05;0;11.05;5.00%;5.00%;0.55;0.55;11.05;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860596707;2docemarket;13/1/2026;33.52;0;0;0;4.67;0;0;0;28.1;5.42;33.52;5.00%;5.00%;1.68;1.68;28.1;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860662595;2docemarket;13/1/2026;36;0;0;0;26.72;0;0;0;5.01;30.99;36;5.00%;5.00%;1.8;1.8;5.01;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860664028;2docemarket;13/1/2026;15.04;0;0;0;3.85;0;0;0;10.57;4.47;15.04;5.00%;5.00%;0.75;0.75;10.57;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860706542;2docemarket;13/1/2026;15.69;0;0;0;0;0;0;0;15.69;0;15.69;5.00%;5.00%;0.78;0.78;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1860715303;2docemarket;13/1/2026;14.95;0;0;0;0;0;0;0;14.95;0;14.95;5.00%;5.00%;0.75;0.75;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1860765760;2docemarket;13/1/2026;12.02;0;0;0;0;0;0;0;12.02;0;12.02;5.00%;5.00%;0.6;0.6;12.02;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860827335;2docemarket - 24hrs;13/1/2026;6.6;0;0;0;0;0;0;-0.7;6.6;0;7.3;5.00%;0.00%;0.37;0;7.3;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860827639;2docemarket - 24hrs;13/1/2026;5.5;0;0;0;0;0;0;-0.7;5.5;0;6.2;5.00%;0.00%;0.31;0;6.2;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860821047;2docemarket - 24hrs;13/1/2026;1.61;0;0;0;1.14;0;0;0;0.79;1.32;2.11;5.00%;0.00%;0.11;0;0.79;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860831314;2docemarket - 24hrs;13/1/2026;10.72;0;0;0;0;0;0;-0.5;10.72;0;11.22;5.00%;0.00%;0.56;0;11.22;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860831798;2docemarket - 24hrs;13/1/2026;22.69;0;0;0;0;0;0;-0.7;22.69;0;23.39;5.00%;0.00%;1.17;0;23.39;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860825852;2docemarket - 24hrs;14/1/2026;6.45;0;0;0;0;0;0;-0.7;6.45;0;7.15;5.00%;0.00%;0.36;0;7.15;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860832846;2docemarket - 24hrs;14/1/2026;7.3;0;0;0;0;0;0;-0.7;7.3;0;8;5.00%;0.00%;0.4;0;8;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860826317;2docemarket - 24hrs;14/1/2026;1.8;0;0;0;0;0;0;-0.7;1.8;0;2.5;5.00%;0.00%;0.13;0;2.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860832879;2docemarket - 24hrs;14/1/2026;11.3;0;0;0;0;0;0;-0.7;11.3;0;12;5.00%;0.00%;0.6;0;12;0;No;Pago fuera de la aplicación;Tu Local;Envío de tu local
1860890692;2docemarket;14/1/2026;8.78;0;0;0;0;0;0;0;8.78;0;8.78;5.00%;5.00%;0.44;0.44;8.78;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860891598;2docemarket;14/1/2026;10.5;0;0;0;0;0;0;0;10.5;0;10.5;5.00%;5.00%;0.53;0.53;10.5;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860931386;2docemarket;14/1/2026;53.09;0;0;0;0;0;0;0;53.09;0;53.09;5.00%;5.00%;2.65;2.65;53.09;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1860981822;2docemarket;14/1/2026;15.5;0;0;0;0;0;0;0;15.5;0;15.5;5.00%;5.00%;0.78;0.78;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1861036913;2docemarket;14/1/2026;18.75;0;0;0;0;0;0;0;18.75;0;18.75;5.00%;5.00%;0.94;0.94;18.75;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861053494;2docemarket;14/1/2026;9.13;0;0;0;7.87;0;0;0;0;9.13;9.13;5.00%;5.00%;0.46;0.46;0;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861107227;2docemarket;14/1/2026;7;0;0;0;0;0;0;0;7;0;7;5.00%;5.00%;0.35;0.35;7;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861108652;2docemarket;14/1/2026;11.4;0;0;0;0;0;0;0;11.4;0;11.4;5.00%;5.00%;0.57;0.57;11.4;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861174077;2docemarket;14/1/2026;8;0;0;0;0;0;0;0;8;0;8;5.00%;5.00%;0.4;0.4;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1861333146;2docemarket;14/1/2026;7.95;0;0;0;0;0;0;0;7.95;0;7.95;5.00%;5.00%;0.4;0.4;7.95;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861391715;2docemarket;14/1/2026;20.51;0;0;0;0;0;0;0;20.51;0;20.51;5.00%;5.00%;1.03;1.03;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1861427919;2docemarket;14/1/2026;36;0;0;0;0;0;0;0;36;0;36;5.00%;5.00%;1.8;1.8;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1861594276;2docemarket;14/1/2026;5.6;0;0;0;0;0;0;0;5.6;0;5.6;5.00%;5.00%;0.28;0.28;5.6;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861662717;2docemarket;14/1/2026;13.38;0;0;0;0;0;0;0;13.38;0;13.38;5.00%;5.00%;0.67;0.67;13.38;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861782720;2docemarket;14/1/2026;56;0;0;0;0;0;0;0;56;0;56;5.00%;5.00%;2.8;2.8;56;0;No;Pago fuera de la aplicación;Tu Local;Envío de PedidosYa
1861850928;2docemarket;14/1/2026;11.83;0;0;0;0;0;0;0;11.83;0;11.83;5.00%;5.00%;0.59;0.59;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
1861892725;2docemarket;14/1/2026;58.76;0;0;0;0;0;0;0;58.76;0;58.76;5.00%;5.00%;2.94;2.94;0;0;No;Pago en la aplicación;PedidosYa;Envío de PedidosYa
